study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Li2009	all	329.0	NA	species	329.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	all	329.0	NA	healthy 	329.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	all	329.0	NA	sex	329.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	all	329.0	NA	overnight fast	329.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	all	329.0	NA	age	329.0	NA	NA	20.1	1.9	NA	NA	NA	NA	yr	NA
Li2009	all	308.0	NA	cyp2c9 genotype	308.0	NA	*1/*1	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	all	17.0	NA	cyp2c9 genotype	17.0	NA	*1/*3	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	all	4.0	NA	cyp2c9 genotype	4.0	NA	*1/*13	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	pk	16.0	all	age	16.0	NA	NA	NA	NA	NA	NA	19.0	24.0	yr	NA
Li2009	pk	16.0	all	bmi	16.0	NA	NA	NA	NA	NA	NA	19.0	17.0	kg/m^2	reported as kg/cm^2
Li2009	pk	16.0	all	smoking	16.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	pk	16.0	all	alcohol	16.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	pk	16.0	all	medication	16.0	NA	N	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	cyp2c9_1_1	6.0	pk	cyp2c9 genotype	6.0	NA	*1/*1	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	cyp2c9_1_3	6.0	pk	cyp2c9 genotype	6.0	NA	*1/*3	NA	NA	NA	NA	NA	NA	NA	NA
Li2009	cyp2c9_1_13	4.0	pk	cyp2c9 genotype	4.0	NA	*1/*13	NA	NA	NA	NA	NA	NA	NA	NA
