study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	0.0	hr		7.673965580911045e-10					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	0.5	hr		1.0984939447704463e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	1.0	hr		1.6332688691428767e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	2.0	hr		3.2123873167977005e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	3.0	hr		4.259360640293184e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	4.0	hr		4.621520301608363e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	5.0	hr		6.4839858725938685e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	6.0	hr		7.876603581716914e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	7.0	hr		6.444604044124064e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	8.0	hr		5.669181218468095e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	10.0	hr		5.929541215772644e-09					mole/meter^3	pg/ml
Doig1993		all	8.0	LOS50	concentration	renin	plasma	RIA	LOS50_renin	24.0	hr		1.6743061356650617e-09					mole/meter^3	pg/ml
