study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	2.0	hr		0.00013761836434323155					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	4.0	hr		5.929318095545233e-05					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	6.0	hr		3.66479364845594e-05					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	8.0	hr		1.9573183442200605e-05					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	12.0	hr		6.921001272131229e-06					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	986.0	hr		0.00013568711338420023					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	988.0	hr		6.040943419908089e-05					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	990.0	hr		3.9539267383502196e-05					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	992.0	hr		1.952058795414477e-05					mole/meter^3	ng/ml
Goldberg1995a		all	11.0	LOS25	concentration	losartan		HPLC/UV	LOS25_losartan	996.0	hr		7.400592077486752e-06					mole/meter^3	ng/ml
