study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	0.0	hr		0.0	3.72325280038126	8.522096436163602e-06	2.460117335739493e-06		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	1.0	hr		2.857043692327773e-05	36.1044339288239	5.406845014961387e-05	1.5608217124272707e-05		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	1.5	hr		0.000247758384846409	211.445777298269	0.0002362166235040582	6.81898655835665e-05		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	2.0	hr		0.0005352534495065943	406.673846386283	0.0003955761027103806	0.00011419298469241052		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	3.0	hr		0.0009565603248142914	595.713668649483	0.0004069595876804626	0.00011747911374830693		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	4.0	hr		0.0010875883333848738	577.117742882102	0.00023336764880325892	6.736743742835563e-05		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	6.0	hr		0.00075201449305497	420.558081155367	0.0002105944719465328	6.079338753408883e-05		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	8.0	hr		0.0004875874337880836	271.459839734712	0.00013375284494019374	3.861112051554954e-05		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	10.0	hr		0.00034268696670706626	182.044825468893	7.399265230553888e-05	2.1359838863328657e-05		mole/meter^3	ng/ml
Bae2011		cyp2c9_1	12.0	LOS50	concentration	exp3174	plasma	HPLC/FS	exp3174_1	24.0	hr		3.3442090557901004e-05	28.5982695067883	3.201605147835562e-05	9.242237969708763e-06		mole/meter^3	ng/ml
