study	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	mean	median	min	max	sd	se	cv	unit	comments
Yasar2002a	cyp2c9_1_1_spanish	8.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_1_1_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_1_1_spanish	8.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_1_1_spanish	8.0	hr	1.1	NA	0.7	1.7	0.4	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_1_2_spanish	2.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_1_2_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_1_2_spanish	2.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_1_2_spanish	8.0	hr	1.65	NA	1.3	2.0	NA	NA	NA	nmol/l	no mean in table
Yasar2002a	cyp2c9_1_3_spanish	5.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_1_3_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_1_3_spanish	5.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_1_3_spanish	8.0	hr	1.9	NA	1.3	2.0	0.5	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_3_3_spanish	2.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_3_3_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_3_3_spanish	2.0	LOS25	concentration	losartan/exp3174	urine	HPLC/FS	losartan_exp3174_urine_3_3_spanish	8.0	hr	49.05	NA	38.7	59.4	NA	NA	NA	nmol/l	no mean in table
Yasar2002a	cyp2c9_1_1_spanish	8.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_1_1_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_1_1_spanish	8.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_1_1_spanish	8.0	hr	0.9090909090909091	NA	1.4285714285714286	0.5882352941176471	0.4	NA	NA	nmol/l	sd reciprocal sd as well?
Yasar2002a	cyp2c9_1_2_spanish	2.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_1_2_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_1_2_spanish	2.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_1_2_spanish	8.0	hr	0.6346153846153846	NA	0.7692307692307692	0.5	NA	NA	NA	nmol/l	no mean in table
Yasar2002a	cyp2c9_1_3_spanish	5.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_1_3_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_1_3_spanish	5.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_1_3_spanish	8.0	hr	0.5263157894736842	NA	0.7692307692307692	0.5	0.5	NA	NA	nmol/l	sd reciprocal sd as well?
Yasar2002a	cyp2c9_3_3_spanish	2.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_3_3_spanish	0.0	hr	0.0	NA	NA	NA	NA	NA	NA	nmol/l	NA
Yasar2002a	cyp2c9_3_3_spanish	2.0	LOS25	concentration	exp3174/losartan	urine	HPLC/FS	exp3174_losartan_urine_3_3_spanish	8.0	hr	0.02133740505833529	NA	0.025839793281653745	0.016835016835016835	NA	NA	NA	nmol/l	no mean in table
