study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Christen1991a	NA	study2	6.0	placeboM	renin activity	angiotensin I	plasma	RIA	placeboM_pra	0.0	hr	NA	0.776103612725124	0.963420917053063	0.458831815597082	0.187317304327939	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	placeboM	renin activity	angiotensin I	plasma	RIA	placeboM_pra	6.0	hr	NA	1.10503158689357	1.26353084440183	0.388242305505232	0.15849925750826	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS5M	renin activity	angiotensin I	plasma	RIA	LOS5M_pra	0.0	hr	NA	0.98612270536991	1.25986659944292	0.670532860681362	0.27374389407301	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS5M	renin activity	angiotensin I	plasma	RIA	LOS5M_pra	6.0	hr	NA	2.00676645535268	2.46785520446762	1.12943216146977	0.46108874911494	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS10M	renin activity	angiotensin I	plasma	RIA	LOS10M_pra	0.0	hr	NA	1.19611424730071	1.36905007893279	0.423604545742458	0.17293583163208	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS10M	renin activity	angiotensin I	plasma	RIA	LOS10M_pra	6.0	hr	NA	3.29748985444957	4.04675907176134	1.83532726238836	0.74926921731177	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	5.0	LOS20M	renin activity	angiotensin I	plasma	RIA	LOS20M_pra	0.0	hr	NA	1.10359894976678	1.20446211363567	0.225536890836539	0.10086316386889	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	5.0	LOS20M	renin activity	angiotensin I	plasma	RIA	LOS20M_pra	6.0	hr	NA	4.21363374631853	4.94846638950648	1.6431357422541	0.73483264318795	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS40M	renin activity	angiotensin I	plasma	RIA	LOS40M_pra	0.0	hr	NA	0.809329773781087	0.895783914240135	0.211768530275575	0.0864541404590482	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS40M	renin activity	angiotensin I	plasma	RIA	LOS40M_pra	6.0	hr	NA	4.20754503852967	5.27381277085795	2.6118118733988	1.06626773232828	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	placeboM	renin activity	angiotensin I	plasma	RIA	placeboM_pra	168.0	hr	NA	0.981364844804876	1.15731694021151	0.430992852919757	0.175952095406634	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	placeboM	renin activity	angiotensin I	plasma	RIA	placeboM_pra	174.0	hr	NA	1.19989320988171	1.37583132752417	0.430958614529786	0.17593811764246	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS5M	renin activity	angiotensin I	plasma	RIA	LOS5M_pra	168.0	hr	NA	1.28619192588429	1.55012006899424	0.646489279379633	0.26392814310995	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS5M	renin activity	angiotensin I	plasma	RIA	LOS5M_pra	174.0	hr	NA	2.60447679830925	3.16165843376356	1.36481070091249	0.55718163545431	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS10M	renin activity	angiotensin I	plasma	RIA	LOS10M_pra	168.0	hr	NA	1.78163377698756	2.0602385724789	0.682439588846242	0.27860479549134	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS10M	renin activity	angiotensin I	plasma	RIA	LOS10M_pra	174.0	hr	NA	3.81844561671293	4.69819211598189	2.15493002620872	0.879746499268959	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	5.0	LOS20M	renin activity	angiotensin I	plasma	RIA	LOS20M_pra	168.0	hr	NA	1.9984708325995	2.36503769802997	0.819668429401549	0.36656686543047	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	5.0	LOS20M	renin activity	angiotensin I	plasma	RIA	LOS20M_pra	174.0	hr	NA	6.83592341303454	8.59543038933663	3.93437720589659	1.75950697630209	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS40M	renin activity	angiotensin I	plasma	RIA	LOS40M_pra	168.0	hr	NA	2.30331189144308	2.59656538378747	0.718321421532928	0.29325349234439	ng/ml/hr	method: high affinity antibodies
Christen1991a	NA	study2	6.0	LOS40M	renin activity	angiotensin I	plasma	RIA	LOS40M_pra	174.0	hr	NA	8.92963873070718	9.7947365331231	2.11904819352206	0.865097802415919	ng/ml/hr	method: high affinity antibodies
