study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	.
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	0.5	hr	NA	89.9450569771886	237.651175501247	147.706118524059	42.63908364541	ng/ml	NA
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	1.0	hr	NA	197.323325511726	334.936694295706	137.61336878398	39.725557755761	ng/ml	NA
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	1.5	hr	NA	197.362365056731	353.325347349215	155.962982292484	45.0226349050913	ng/ml	NA
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	2.0	hr	NA	123.087575973009	200.152665168096	77.0650891950867	22.2467749959529	ng/ml	NA
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	3.0	hr	NA	81.879281507995	125.916915629379	44.0376341213842	12.7125699572277	ng/ml	NA
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	4.0	hr	NA	57.1847145798319	90.2142243664293	33.0295097865975	9.53479818324672	ng/ml	NA
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	6.0	hr	NA	28.8985095112661	43.5763510764641	14.677841565198	4.23712788939488	ng/ml	NA
Bae2011	NA	cyp2c9_1	12.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_1	8.0	hr	NA	13.4552873926928	20.795749209963	7.34046181727024	2.11900880308857	ng/ml	NA
Bae2011	NA	cyp2c9_3	1.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_3	0.0	hr	NA	0.0	NA	NA	NA	ng/ml	NA
