study	name	group_count	parent	measurement_type	count	substance	choice	mean	median	sd	se	min	max	unit	comments
Bae2011	all	13.0	NA	species	13.0	NA	homo sapiens	NA	NA	NA	NA	NA	NA	NA	NA
Bae2011	all	13.0	NA	healthy 	13.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Bae2011	all	13.0	NA	sex	13.0	NA	M	NA	NA	NA	NA	NA	NA	NA	NA
Bae2011	all	13.0	NA	overnight fast	13.0	NA	Y	NA	NA	NA	NA	NA	NA	NA	NA
Bae2011	all	13.0	NA	age	13.0	NA	NA	NA	NA	NA	NA	20.0	26.0	yr	NA
Bae2011	all	13.0	NA	bmi	13.0	NA	NA	NA	NA	NA	NA	21.0	25.0	kg/m^2	NA
Bae2011	all	13.0	NA	abstinence smoking	13.0	NA	NA	NA	NA	NA	NA	1.0	NA	week	NA
Bae2011	all	13.0	NA	abstinence alcohol	13.0	NA	NA	NA	NA	NA	NA	1.0	NA	week	NA
Bae2011	all	13.0	NA	abstinence medication	13.0	NA	NA	NA	NA	NA	NA	1.0	NA	week	NA
Bae2011	all	13.0	NA	abstinence	13.0	caffeine	NA	NA	NA	NA	NA	1.0	NA	week	NA
Bae2011	all	13.0	NA	abstinence	13.0	grapefruit	NA	NA	NA	NA	NA	1.0	NA	week	NA
Bae2011	all	13.0	NA	abstinence	13.0	grapefruit juice	NA	NA	NA	NA	NA	1.0	NA	week	NA
Bae2011	cyp2c9_1	12.0	all	cyp2c9 genotype	12.0	NA	*1/*1	NA	NA	NA	NA	NA	NA	NA	NA
Bae2011	cyp2c9_3	1.0	all	cyp2c9 genotype	1.0	NA	*3/*3	NA	NA	NA	NA	NA	NA	NA	NA
