study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	0.0	hr		0.0				only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	0.75	hr		0.5				only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	1.0	hr		0.7	1.0	0.2	0.1	only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	2.0	hr		1.2	1.6	0.4	0.1	only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	3.0	hr		1.3	1.9	0.6	0.1	only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	4.0	hr		2.0	2.7	0.7	0.2	only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	6.0	hr		2.6	3.4	0.7	0.2	only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	8.0	hr		3.0	3.7	0.8	0.2	only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	12.0	hr		3.2	4.1	0.9	0.2	only OH-metoprolol mentioned	ng/ml	ng/ml
Donzelli2014		all	16.0	LOS12.5, OME10, MID2, CAF100, MET12.5, EFA50	concentration	alpha-hydroxymetoprolol	plasma	HPLC MS/MS	OHmetoprolol_basel_cocktail	24.0	hr		2.1	2.9	0.8	0.2	only OH-metoprolol mentioned	ng/ml	ng/ml
