study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	2.0	hr		0.0005257338542449192				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	4.0	hr		0.00011891689362343046				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	6.0	hr		6.0320847756240436e-05				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	8.0	hr		2.7130169753858376e-05				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	12.0	hr		5.929318095545234e-06				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	986.0	hr		0.000621956838458834				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	988.0	hr		0.0001293348578419722				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	990.0	hr		6.38535365274793e-05				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	992.0	hr		3.212330039337733e-05				12 patients in fig7	mole/meter^3	ng/ml
Goldberg1995a		all	13.0	LOS100	concentration	losartan		HPLC/UV	LOS100_losartan	996.0	hr		1.0380139637363583e-05				12 patients in fig7	mole/meter^3	ng/ml
