study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	sd	se	unit	comments
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	0.0	hr	NA	0.1	NA	NA	NA	ng/ml	.
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	1.0	hr	NA	24.4805483114572	62.4715667018947	37.9910183904375	9.49775459760938	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	2.0	hr	NA	75.0565522558468	14.1304969418124	60.9260553140344	15.2315138285086	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	3.0	hr	NA	84.8536959283719	14.1450149602187	70.7086809681532	17.6771702420383	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	4.0	hr	NA	52.528876603489	87.0323657586158	34.5034891551268	8.6258722887817	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	6.0	hr	NA	23.7237339048137	39.0678696697356	15.3441357649219	3.83603394123048	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	9.0	hr	NA	8.00906176528979	14.6266345146423	6.61757274935251	1.65439318733813	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	12.0	hr	NA	3.75536930003117	8.28158916267871	4.52621986264754	1.13155496566189	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50	concentration	losartan	plasma	HPLC/FS	losartan_LOS50	24.0	hr	NA	0.20129588338862	1.02152036171705	0.82022447832843	0.205056119582108	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	0.0	hr	NA	0.529558756454573	1.74479225683359	1.21523350037902	0.303808375094754	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	1.0	hr	NA	114.786589918976	184.487851108213	69.701261189237	17.4253152973092	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	2.0	hr	NA	86.8553953220707	153.867021290151	67.0116259680803	16.7529064920201	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	3.0	hr	NA	55.0924622287544	83.8283136131514	28.735851384397	7.18396284609925	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	4.0	hr	NA	45.1173863356777	77.0620628596576	31.9446765239799	7.98616913099498	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	6.0	hr	NA	23.7232988760875	39.3066218025055	15.583322926418	3.8958307316045	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	9.0	hr	NA	9.78957690698079	17.5551541497034	7.76557724272261	1.94139431068065	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	12.0	hr	NA	4.08926018939385	8.64194940570736	4.55268921631351	1.13817230407838	ng/ml	NA
Fischer2002	NA	all	16.0	LOS50, PHE4	concentration	losartan	plasma	HPLC/FS	losartan_LOS50_PHE4	24.0	hr	NA	0.555963442177649	1.88838189639368	1.33241845421603	0.333104613554008	ng/ml	NA
